% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.075                    6                        304.66713211382114       0.9414801464331776
1.075                    11                       304.66713211382114       0.9425842408350212
1.075                    15.999999999999998       304.66713211382114       0.9435415814822781
1.075                    21                       304.66713211382114       0.9443739284094342
1.075                    25.999999999999996       304.66713211382114       0.9450993262222862
1.075                    30.999999999999996       304.66713211382114       0.9457327809684212
1.075                    36                       304.66713211382114       0.9462868345829811
1.075                    41                       304.66713211382114       0.946772020025825
1.075                    45.99999999999999        304.66713211382114       0.9471972233162717
1.075                    50.99999999999999        304.66713211382114       0.947569974065803
1.075                    56                       304.66713211382114       0.9478966784051432
1.076                    0.9999999999999999       304.66713211382114       0.9446142238425952
1.076                    6                        304.66713211382114       0.9455827612372458
1.076                    11                       304.66713211382114       0.9464095609691862
1.076                    15.999999999999998       304.66713211382114       0.9471175418336165
1.076                    21                       304.66713211382114       0.9477252040379359
1.076                    25.999999999999996       304.66713211382114       0.9482477308360573
1.076                    30.999999999999996       304.66713211382114       0.9486976252277152
1.076                    36                       304.66713211382114       0.9490852437144276
1.076                    41                       304.66713211382114       0.9494192116172285
1.076                    45.99999999999999        304.66713211382114       0.9497067498310916
1.076                    50.99999999999999        304.66713211382114       0.9499539327141433
1.076                    56                       304.66713211382114       0.9501658934326133
1.077                    0.9999999999999999       304.66713211382114       0.9514061746860827
1.077                    6                        304.66713211382114       0.9518611026943683
1.077                    11                       304.66713211382114       0.9522332200590148
1.077                    15.999999999999998       304.66713211382114       0.9525371916731529
1.077                    21                       304.66713211382114       0.952784590177636
1.077                    25.999999999999996       304.66713211382114       0.9529847725784133
1.077                    30.999999999999996       304.66713211382114       0.9531453244431577
1.077                    36                       304.66713211382114       0.9532724362055428
1.077                    41                       304.66713211382114       0.9533711898741456
1.077                    45.99999999999999        304.66713211382114       0.9534457813244761
1.077                    50.99999999999999        304.66713211382114       0.9534996923867496
1.077                    56                       304.66713211382114       0.9535358264157567
1.078                    0.9999999999999999       304.66713211382114       0.9621344300373074
1.078                    6                        304.66713211382114       0.9617328269636801
1.078                    11                       304.66713211382114       0.9613546005596466
1.078                    15.999999999999998       304.66713211382114       0.960997854274249
1.078                    21                       304.66713211382114       0.9606606776740276
1.078                    25.999999999999996       304.66713211382114       0.960341375090109
1.078                    30.999999999999996       304.66713211382114       0.9600384083148459
1.078                    36                       304.66713211382114       0.959750385099223
