% Model:              spr_1d_bsa_cake.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 21 2025, 09:41
% Table:              Table 1 - Reflectance, Transmittance, and Absorptance (ewfd)
% in_rad (rad)           h_BSA (nm)               freq (THz)               Reflectance, order 0 (1)
1.181587903600161        30.999999999999996       304.66713211382114       0.4881950223958703
1.181587903600161        36                       304.66713211382114       0.1544762438019764
1.181587903600161        41                       304.66713211382114       0.055223307476209633
1.181587903600161        45.99999999999999        304.66713211382114       0.514401855143778
1.1833332328521555       0.9999999999999999       304.66713211382114       0.8807960449812114
1.1833332328521555       6                        304.66713211382114       0.8674794312875155
1.1833332328521555       11                       304.66713211382114       0.8487281944708148
1.1833332328521555       15.999999999999998       304.66713211382114       0.8208717761314674
1.1833332328521555       21                       304.66713211382114       0.7765264977428327
1.1833332328521555       25.999999999999996       304.66713211382114       0.6993923116420819
1.1833332328521555       30.999999999999996       304.66713211382114       0.5509762772009367
1.1833332328521555       36                       304.66713211382114       0.2598418547057719
1.1833332328521555       41                       304.66713211382114       0.0015165476802783476
1.1833332328521555       45.99999999999999        304.66713211382114       0.3826949408999427
1.1850785621041497       0.9999999999999999       304.66713211382114       0.8832754368884951
1.1850785621041497       6                        304.66713211382114       0.8709849417556907
1.1850785621041497       11                       304.66713211382114       0.8539025953089232
1.1850785621041497       15.999999999999998       304.66713211382114       0.8289477820326704
1.1850785621041497       21                       304.66713211382114       0.7900822919910542
1.1850785621041497       25.999999999999996       304.66713211382114       0.7243519786211395
1.1850785621041497       30.999999999999996       304.66713211382114       0.601603098016927
1.1850785621041497       36                       304.66713211382114       0.35711024518859635
1.1850785621041497       41                       304.66713211382114       0.022841558906318622
1.1850785621041497       45.99999999999999        304.66713211382114       0.23810639116817128
1.1868238913561442       0.9999999999999999       304.66713211382114       0.8855379644408716
1.1868238913561442       6                        304.66713211382114       0.8741514258538803
1.1868238913561442       11                       304.66713211382114       0.8585151880679639
1.1868238913561442       15.999999999999998       304.66713211382114       0.836022998938849
1.1868238913561442       21                       304.66713211382114       0.8016894538638113
1.1868238913561442       25.999999999999996       304.66713211382114       0.7451135877547999
1.1868238913561442       30.999999999999996       304.66713211382114       0.6426061093302685
1.1868238913561442       36                       304.66713211382114       0.4401983529777957
1.1868238913561442       41                       304.66713211382114       0.09788019216125322
1.1868238913561442       45.99999999999999        304.66713211382114       0.10601006472736421
1.1885692206081384       0.9999999999999999       304.66713211382114       0.8876094442333061
1.1885692206081384       6                        304.66713211382114       0.877023383366932
1.1885692206081384       11                       304.66713211382114       0.8626481751807775
1.1885692206081384       15.999999999999998       304.66713211382114       0.8422624829236437
1.1885692206081384       21                       304.66713211382114       0.8117132205753054
1.1885692206081384       25.999999999999996       304.66713211382114       0.7625651866625406
1.1885692206081384       30.999999999999996       304.66713211382114       0.676084601527489
1.1885692206081384       36                       304.66713211382114       0.5088169280038783
1.1885692206081384       41                       304.66713211382114       0.19586031506161744
1.1885692206081384       45.99999999999999        304.66713211382114       0.020093893771376933
